PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,PurchDate2,IsBadBuy
1,2,6,8,9,352,56,158,3,0,0,0,80565,1,3,1,3012,3784,6005,6775,2938,4011,5802,7020,0,0,28,22,16,6220,0,2193,10,1
1,2,4,9,2,7,29,192,3,0,0,0,69593,1,0,2,2311,3293,5071,6650,1743,2604,4151,6248,0,0,30,22,16,3695,0,1125,10,1
1,2,2,5,13,44,10,3,7,0,2,2,68630,1,3,3,4142,5388,7559,9056,4142,5388,7559,9056,0,0,30,22,16,7370,0,1703,7,1
1,2,2,5,6,12,6,7,3,0,2,2,88438,2,0,0,6673,8414,12321,15535,6673,8414,12321,15535,0,0,30,22,16,8870,0,723,7,1
1,2,2,5,7,51,11,3,7,0,0,0,91150,1,2,3,4171,5322,7538,8449,3961,5119,6769,7975,0,0,28,22,16,4930,0,909,7,1
1,2,2,5,9,59,10,3,3,0,1,1,73255,1,0,1,3878,5063,7288,8574,3686,4560,7021,7947,0,0,28,22,16,6120,0,1389,7,1
1,2,0,4,7,51,28,166,9,0,0,0,91570,1,2,3,5918,6903,9112,9988,5311,6765,8707,10466,0,0,28,22,16,5130,0,909,7,1
1,2,0,4,9,59,10,3,3,0,1,1,39657,1,0,1,4448,5551,7895,9852,4691,5831,7968,9159,0,0,30,22,16,5955,0,882,7,1
1,2,0,4,11,32,18,40,6,0,2,2,44158,0,0,0,6087,7478,9708,11199,6195,7563,9937,11230,0,0,30,22,16,7870,0,623,7,1
1,2,2,5,5,218,8,217,3,0,2,2,83779,1,5,3,9199,11034,13108,14944,7503,8907,11495,12987,0,0,30,22,16,8335,0,2152,7,1
1,2,3,3,7,51,28,47,7,0,2,2,89822,1,2,3,5187,6327,8433,9832,5694,6727,8821,9839,0,0,30,22,16,4730,0,853,8,1
1,2,0,4,2,42,6,7,3,0,2,2,53524,1,0,2,7000,8242,10362,11871,6902,8005,10246,11374,0,0,30,22,16,8170,0,671,8,1
1,2,0,4,2,8,7,8,4,0,0,0,68903,1,3,2,7110,8392,11152,12613,6214,7664,9964,11584,0,0,28,22,16,7085,0,1313,8,1
1,2,2,5,6,12,10,3,5,0,1,1,72799,2,0,0,6051,7703,9494,11294,5836,7332,9255,11089,0,0,28,22,16,6785,0,686,8,1
1,1,1,6,3,87,35,495,3,0,0,0,70271,0,5,0,4896,5818,8339,9360,5385,6462,8249,9341,0,0,43,28,17,7705,0,569,0,1
0,1,6,7,2,390,9,10,3,0,2,2,67592,1,1,2,3031,3978,3773,4796,3341,4615,4108,5484,0,0,14,30,10,5500,0,833,2,1
0,1,2,4,7,157,10,3,1,0,2,2,75004,1,2,3,3100,4085,3848,4912,3100,4085,3848,4912,0,0,14,30,10,4000,0,1155,5,1
0,1,6,7,9,155,26,154,1,0,0,0,80206,1,0,1,3116,4066,3865,4891,3116,4066,3865,4891,0,0,14,30,10,4800,0,1803,5,1
0,1,5,6,2,131,27,149,8,0,0,0,76255,1,6,2,7806,9464,8930,10721,7806,9464,8930,10721,0,0,14,30,10,9400,0,1689,5,1
0,1,6,7,13,381,6,104,8,0,0,0,88023,1,3,3,1999,2918,2659,3651,1999,2918,2659,3651,0,0,14,30,10,3900,0,2452,5,1
0,1,5,6,7,137,10,3,5,0,1,1,89124,1,3,3,3220,4283,3978,5126,3220,4283,3978,5126,0,0,14,30,10,5200,0,2452,5,1
0,1,4,8,1,1,21,232,4,0,0,0,80528,1,1,1,1832,2634,2479,3345,1832,2634,2479,3345,0,0,14,30,10,5500,0,894,6,1
0,1,4,8,3,727,20,559,3,0,0,0,89174,0,8,0,4325,5728,5171,6686,4325,5728,5171,6686,0,0,14,30,10,5100,0,1413,6,1
0,1,6,7,2,251,16,24,4,0,0,0,80284,1,5,2,3062,4181,3807,5015,3062,4181,3807,5015,0,0,14,30,10,4900,0,1543,6,1
0,1,2,4,13,162,10,3,1,0,0,0,73784,1,3,3,5508,6999,6449,8059,5539,7058,6482,8123,0,0,14,30,10,6900,0,1974,10,1
0,1,0,3,9,140,10,3,4,0,2,2,79159,1,7,1,9530,11191,10792,12586,10352,12039,11680,13502,0,0,14,30,10,8300,0,1389,10,1
0,1,0,3,9,140,10,3,6,0,1,1,81984,1,7,1,9530,11191,10792,12586,10057,11736,11362,13175,0,0,14,30,10,8000,0,1503,10,1
0,1,4,8,6,730,64,204,5,0,2,2,87195,2,3,0,3879,4981,4689,5879,3985,5208,4804,6125,0,0,14,30,10,5800,0,1543,7,1
0,1,1,5,2,499,27,48,4,0,3,3,80563,1,6,2,8423,9888,9597,11179,7962,9247,9099,10487,0,0,14,30,10,11300,0,1113,7,1
0,1,1,5,1,1,1,188,2,0,0,0,88465,1,1,1,0,0,0,0,0,0,0,0,0,0,14,30,10,8200,0,594,8,1
0,2,5,6,2,188,27,85,8,0,0,0,89306,1,5,2,5637,6800,6588,7844,5671,6912,6625,7965,0,0,52,31,17,6665,0,2193,3,1
0,2,2,4,1,334,2,3,3,0,0,0,64808,1,2,1,4217,5155,5054,6067,3537,4528,4320,5390,0,0,56,31,17,5405,0,630,3,1
0,2,2,4,2,197,41,109,11,0,1,1,35447,1,2,2,4309,5260,5154,6181,3876,4852,4686,5740,0,0,56,31,17,5305,0,762,3,1
0,2,0,3,2,233,6,7,1,0,1,1,44881,1,0,2,5304,6358,6228,7367,4889,5951,5780,6927,0,0,56,31,17,6005,0,693,3,1
0,2,4,8,2,233,29,192,1,0,0,0,52200,1,0,2,2318,3191,3003,3946,2787,3841,3510,4648,0,0,56,31,17,3995,0,1054,3,1
0,2,1,5,2,233,6,7,0,0,0,0,83775,1,0,2,3775,4794,4577,5678,3051,4021,3795,4843,0,0,52,31,17,4045,0,983,3,1
0,2,5,6,2,233,6,7,6,0,0,0,47484,1,0,2,3041,3943,3784,4758,2825,3906,3551,4718,0,0,52,31,17,4595,0,993,3,1
0,2,6,7,6,345,6,122,4,0,0,0,70339,2,5,0,5092,6208,5999,7205,5092,6208,5999,7205,0,0,14,31,17,7455,0,869,4,1
0,2,4,8,8,625,84,307,0,0,0,0,99897,1,0,3,2456,3392,3152,4163,2456,3392,3152,4163,0,0,52,31,17,3395,0,2939,4,1
0,2,2,4,7,157,10,3,5,0,1,1,59755,1,2,3,3100,4085,3848,4912,3100,4085,3848,4912,0,0,14,31,17,3725,0,920,4,1
0,2,6,7,13,427,20,35,5,0,0,0,74687,1,3,3,2961,4126,3698,4956,2961,4126,3698,4956,0,0,14,31,17,5245,0,2274,4,1
0,2,4,8,18,430,11,47,1,0,0,0,85943,1,0,3,2938,3921,3673,4735,2938,3921,3673,4735,0,0,52,31,17,4195,0,2452,4,1
0,2,2,4,2,147,7,8,4,0,1,1,59559,1,3,2,6959,8736,8016,9935,6959,8736,8016,9935,0,0,52,31,17,7005,0,1169,4,1
0,2,5,6,1,734,6,118,5,0,2,2,64732,1,0,1,2342,3077,3029,3823,2342,3077,3029,3823,0,0,52,31,17,3895,0,1320,4,1
0,2,2,4,7,154,11,55,2,0,0,0,74136,1,5,3,9131,10801,10361,12165,9131,10801,10361,12165,0,0,52,31,17,8455,0,1974,4,1
0,2,2,4,2,233,6,88,5,0,0,0,64467,1,0,2,4321,5665,5167,6618,4321,5665,5167,6618,0,0,52,31,17,4895,0,825,5,1
0,2,2,4,7,210,11,14,5,0,0,0,86774,1,5,3,9302,11313,10546,12718,9302,11313,10546,12718,0,0,52,31,17,8655,0,2152,5,1
0,2,5,6,13,168,6,104,14,0,0,0,76134,1,0,3,2752,3678,3472,4472,2752,3678,3472,4472,0,0,52,31,17,3895,0,2508,5,1
0,2,4,8,2,285,9,562,1,0,0,0,57867,1,1,2,5357,6204,6286,7200,5357,6204,6286,7200,0,0,56,31,17,5095,0,971,6,1
0,2,0,3,2,191,27,77,3,0,0,0,85395,1,10,2,10940,13104,12315,14652,10940,13104,12315,14652,0,0,56,31,17,7920,0,983,6,1
0,2,5,6,10,737,12,350,2,0,0,0,64613,1,5,2,4988,6404,5887,7416,4988,6404,5887,7416,0,0,56,31,17,8520,0,2101,6,1
0,2,1,5,7,16,11,47,3,0,0,0,83743,1,3,3,4022,5354,7390,9040,4609,5802,9422,11861,0,0,52,31,17,4930,0,2152,0,1
0,2,4,8,13,205,20,35,1,0,0,0,92981,1,0,3,3014,4035,5681,6890,2434,3230,4763,5498,0,0,52,31,17,3745,0,2939,0,1
0,2,0,3,13,44,10,3,1,0,0,0,68220,1,3,3,5894,7379,9722,11189,5895,7103,9396,10995,0,0,56,31,17,7020,0,1703,0,1
0,2,1,5,13,205,6,104,5,0,0,0,84869,1,0,3,2990,3986,5881,6927,3556,4521,6618,7730,0,0,56,31,17,3895,0,2412,0,1
1,2,0,4,7,51,11,47,3,0,1,1,77434,1,2,3,4497,5428,7827,8905,4577,5533,8302,9238,0,0,52,31,17,4445,0,803,1,1
1,2,4,9,3,231,4,5,3,0,0,0,58919,0,0,0,1777,2754,4334,5345,2365,3349,5088,6171,0,0,52,31,17,3945,0,971,1,1
1,2,5,7,2,52,27,48,1,0,3,3,82579,1,6,2,6395,7721,10004,11790,7286,8543,9797,11488,0,0,52,31,17,7585,0,1413,1,1
1,2,1,6,1,11,6,129,3,0,2,2,57471,1,4,1,3173,4279,6780,8202,3195,4283,6865,8423,0,0,52,31,17,5005,0,1251,1,1
1,2,2,5,9,59,10,3,7,0,1,1,63169,1,0,1,3809,4836,7354,8435,4463,5391,8027,9298,0,0,52,31,17,4360,0,1215,1,1
1,2,6,8,2,4,6,7,1,0,0,0,64938,1,2,2,2640,3553,5417,7291,2759,3487,5528,6358,0,0,52,31,17,4645,0,1320,1,1
1,2,0,4,2,704,30,107,6,0,0,0,81073,1,10,2,7559,9348,11160,13020,6732,7632,10340,11237,0,0,52,31,17,7285,0,1503,1,1
1,2,1,6,7,104,54,151,1,0,1,1,30698,1,0,3,2660,3532,5989,7125,3233,4389,7814,10608,0,0,52,31,17,4495,0,762,1,1
1,2,2,5,6,12,10,3,3,0,0,0,78720,2,0,0,5986,7343,9335,10976,7061,8262,10488,11959,0,0,52,31,17,7985,0,686,1,1
1,2,3,3,1,33,2,28,1,0,1,1,85681,1,0,1,7237,8698,11012,12262,7584,9017,10984,12318,0,0,52,31,17,6370,0,983,1,1
1,2,2,5,2,26,27,85,8,0,0,0,84636,1,5,2,7265,8764,11518,12990,7603,8707,11332,12223,0,0,52,31,17,7885,0,1243,2,1
1,2,1,6,8,40,22,37,0,0,1,1,86722,1,0,3,3691,4672,6735,7828,4339,5281,7191,8047,0,0,52,31,17,4995,0,853,2,1
1,2,0,4,7,105,11,47,7,0,1,1,62036,1,2,3,3733,4595,7204,8052,4104,5180,6988,8189,0,0,52,31,17,4895,0,728,2,1
1,2,1,6,7,25,15,345,1,0,0,0,89111,1,6,3,7916,9503,11617,15467,8073,9331,11969,12973,0,0,52,31,17,9600,0,1763,2,1
1,2,6,8,15,201,48,128,11,0,0,0,88779,1,10,1,5747,6967,8848,10021,6477,8002,9482,11982,0,0,52,31,17,7835,0,1283,3,1
1,2,5,7,7,25,15,23,6,0,3,3,88307,1,6,3,7599,9243,12016,14615,7180,8743,10881,12150,0,0,52,31,17,8995,0,2063,3,1
1,2,0,4,14,46,12,3,1,0,2,2,66817,0,0,0,4300,5291,7399,9104,4439,5373,7460,9030,0,0,52,31,17,5085,0,533,3,1
1,2,1,6,2,26,30,137,0,0,2,2,78244,1,5,2,5904,7261,9173,10602,5962,7437,9198,10780,0,0,52,31,17,6610,0,1155,3,1
1,2,2,5,1,49,1,96,1,0,0,0,79743,1,11,1,5188,6384,9474,10548,5351,6572,9369,10446,0,0,52,31,17,6330,0,1155,7,1
1,2,0,4,9,35,10,117,5,0,1,1,61751,1,9,1,6818,8204,10345,11620,6428,8140,9872,11780,0,0,52,31,17,7180,0,1215,8,1
1,2,2,5,8,330,12,261,3,0,0,0,75560,1,5,3,5737,7345,9086,10930,5300,7068,8552,10538,0,0,55,31,17,7545,0,1389,8,1
1,2,0,4,14,74,12,3,4,0,1,1,53183,0,2,0,4231,5116,7676,9282,3807,4607,7106,7878,0,0,52,31,17,5480,0,505,8,1
1,2,3,3,9,59,26,3,4,0,1,1,76487,1,0,1,5286,6427,9043,10226,5522,6722,8901,10083,0,0,52,31,17,5155,0,1389,8,1
1,2,2,5,2,7,6,7,3,0,0,0,79751,1,0,2,3178,4337,6405,8741,3178,4425,6209,7846,0,0,52,31,17,4155,0,920,8,1
1,2,2,5,11,392,18,303,3,0,0,0,86763,0,5,0,7629,9616,11282,12579,6043,8141,9658,12401,0,0,52,31,17,7345,0,1243,8,1
1,2,0,4,7,51,11,47,1,0,1,1,68755,1,2,3,4559,5616,7843,8877,4733,5794,7899,9061,0,0,52,31,17,5630,0,728,8,1
1,2,0,4,11,266,45,170,1,0,0,0,86203,0,8,0,6070,7124,9880,10835,5562,6607,9333,10342,0,0,52,31,17,6030,0,983,8,1
1,2,4,9,2,7,29,287,4,0,0,0,88904,1,0,2,2204,3220,4910,6243,1290,1692,4173,4549,0,0,52,31,17,3295,0,1283,9,1
1,2,2,5,9,207,26,90,7,0,0,0,68014,1,9,1,7217,8506,11110,12467,6488,8401,10304,11974,0,0,20,31,17,8445,0,1606,9,1
1,2,5,7,8,40,22,37,2,0,0,0,63250,1,0,3,2971,4037,5506,6585,2800,3759,5493,6630,0,0,20,31,17,4795,0,1028,9,1
1,2,1,6,10,456,10,71,8,0,0,0,94460,1,4,2,4008,5392,7050,8930,3748,5107,7258,8697,0,0,52,31,17,5230,0,1774,9,1
1,2,0,4,4,274,17,165,11,1,0,0,86244,0,10,0,6835,8123,10172,11410,7204,8283,10438,11475,0,0,52,31,17,6230,0,983,9,1
1,2,1,6,9,35,12,30,4,0,0,0,89903,1,9,1,5478,6931,8911,10372,5147,6541,8679,10177,0,0,52,31,17,7345,0,1503,9,1
0,1,0,3,13,313,74,247,1,0,2,2,78121,1,4,3,0,1,0,0,0,1,0,0,0,0,6,32,20,6500,0,2091,1,1
0,1,0,3,9,739,113,508,11,0,2,2,84738,1,7,1,14686,16405,16361,18217,15254,17050,16974,18914,0,0,7,32,20,9800,0,1503,2,1
0,1,5,6,2,251,16,295,5,0,2,2,91307,1,5,2,2584,3713,3291,4510,2828,3945,3554,4761,0,0,7,32,20,3600,0,1641,2,1
0,1,2,4,2,188,27,167,2,0,0,0,71394,1,5,2,8664,10510,9857,11851,9142,10965,10373,12342,0,0,7,32,20,6500,0,1740,2,1
0,1,4,8,1,11,5,218,0,0,0,0,85709,1,4,1,2163,2700,2836,3416,2817,3395,3542,4167,0,0,7,32,20,4900,0,2063,2,1
0,1,2,4,7,137,10,3,3,0,1,1,82329,1,3,3,4875,6014,5765,6995,5080,6276,5986,7278,0,0,7,32,20,5900,0,2152,2,1
0,1,1,5,1,1,1,1,5,0,0,0,62380,1,1,1,5206,6378,6122,7388,6138,7826,7129,8952,0,0,35,32,20,7300,0,825,2,1
0,1,2,4,7,137,10,3,6,0,2,2,77809,1,3,3,5017,6179,5918,7173,5080,6276,5986,7278,0,0,35,32,20,6100,0,1974,2,1
0,1,5,6,18,315,63,187,1,0,2,2,73154,1,0,3,3276,4422,4038,5276,3242,4429,4001,5283,0,0,35,32,20,4600,0,2274,2,1
0,1,2,4,2,197,3,4,0,1,1,1,88754,1,2,2,4679,5775,5553,6737,4388,5620,5239,6570,0,0,35,32,20,4200,0,1243,2,1
0,1,2,4,2,233,7,113,7,0,2,2,79359,1,0,2,4264,5480,5105,6418,4264,5480,5105,6418,0,0,35,32,20,4500,0,920,2,1
0,1,6,7,2,363,6,7,7,0,0,0,92279,1,2,2,2556,3298,3260,4062,2738,3608,3457,4397,0,0,35,32,20,2650,0,1641,2,1
0,1,1,5,2,661,40,80,5,0,2,2,76580,1,2,2,3724,4664,4522,5537,3724,4664,4522,5537,0,0,35,32,20,5000,0,1155,2,1
0,1,5,6,2,191,27,77,1,0,2,2,76901,1,10,2,4773,5889,5655,6860,4773,5889,5655,6860,0,0,35,32,20,5600,0,1220,2,1
0,1,0,3,9,515,26,158,1,0,0,0,71447,1,0,1,5770,6975,6732,8033,5391,6581,6322,7607,0,0,35,32,20,6100,0,1272,2,1
0,1,2,4,7,127,10,3,8,0,1,1,51944,1,2,3,4941,6067,5836,7052,5624,6197,5512,17566,0,0,35,32,20,5500,0,671,2,1
0,1,6,7,8,362,111,498,3,0,2,2,97364,1,2,3,2427,3345,3121,4113,2427,3345,3121,4113,0,0,26,32,20,4200,0,2218,6,1
0,1,1,5,7,157,10,3,6,0,2,2,90086,1,2,3,2604,3540,3312,4323,2604,3540,3312,4323,0,0,26,32,20,4200,0,1341,6,1
0,1,5,6,1,297,14,82,6,0,0,0,73300,1,5,1,4463,5811,5320,6776,4463,5811,5320,6776,0,0,26,32,20,6200,0,1689,6,1
0,1,5,6,9,64,5,218,3,0,2,2,82340,1,4,1,4448,5405,5304,6337,4448,5405,5304,6337,0,0,35,32,20,5550,0,2063,11,1
0,1,0,3,7,294,11,47,4,0,1,1,54493,1,2,3,3771,4701,4573,5577,3771,4701,4573,5577,0,0,35,32,20,3200,0,671,11,1
0,1,2,4,7,171,11,65,2,0,2,2,85853,1,5,3,8164,9982,9317,11281,8164,9982,9317,11281,0,0,35,32,20,8000,0,1633,11,1
0,1,6,7,9,155,10,3,7,0,1,1,95933,1,0,1,2667,3401,3380,4173,2624,3481,3334,4259,0,0,35,32,20,3500,0,1930,11,1
0,1,5,6,1,334,6,7,0,0,1,1,54269,1,2,1,2059,2728,2724,3446,2059,2728,2724,3446,0,0,35,32,20,4200,0,888,11,1
0,1,0,3,1,161,2,3,3,0,2,2,88933,1,0,1,4540,5694,5403,6650,4540,5694,5403,6650,0,0,14,32,20,5000,0,1243,11,1
0,1,3,2,9,406,26,90,1,0,2,2,81953,1,9,1,15687,17759,17442,19680,15687,17759,17442,19680,0,0,35,32,20,9050,0,2022,11,1
0,1,3,2,1,300,2,28,1,0,0,0,77592,1,0,1,8312,9824,9477,11110,8573,10263,9759,11584,0,0,35,32,20,6500,0,920,10,1
0,1,3,2,14,172,12,3,8,0,1,1,46247,0,0,0,5451,6586,6387,7613,5033,5954,8369,9662,0,0,35,32,20,5500,0,482,10,1
0,1,5,6,9,145,17,114,4,0,0,0,81012,1,0,1,2353,3328,3041,4094,2373,3435,3063,4210,0,0,35,32,20,4500,0,1543,10,1
0,1,1,5,1,334,6,3,15,0,2,2,76967,1,2,1,2752,3665,3472,4458,2645,3686,3357,4481,0,0,35,32,20,4600,0,686,8,1
0,1,1,5,2,4,17,114,2,1,1,1,69828,1,2,2,3350,4461,4118,5318,2601,3356,5079,6181,0,0,35,32,20,3500,0,1020,9,1
0,1,2,4,4,6,5,6,3,0,2,2,75701,0,0,0,3953,4905,4769,5797,3953,4905,4769,5797,0,0,35,32,20,4700,0,569,9,1
0,1,6,7,9,59,35,176,5,0,2,2,84811,1,0,1,3400,4326,4172,5172,2998,3818,7038,8963,0,0,35,32,20,3900,0,1803,9,1
0,1,0,3,7,58,11,55,1,0,2,2,87682,1,5,3,9460,11354,10717,12762,8937,11012,13407,15474,0,0,35,32,20,7800,0,1243,9,1
0,1,2,4,7,13,10,3,7,0,2,2,77090,1,2,3,2892,3876,3623,4686,2892,3876,3623,4686,0,0,35,32,20,4200,0,1155,9,1
0,1,1,5,2,7,6,7,6,0,0,0,96633,1,0,2,2896,4046,3628,4870,2871,3822,6157,7364,0,0,35,32,20,3700,0,1053,9,1
0,1,0,3,7,221,11,14,7,0,0,0,64107,1,5,3,10191,12747,11506,14267,10615,12726,14726,16501,0,0,35,32,20,8100,0,1703,9,1
0,1,0,3,9,59,10,3,7,0,2,2,44051,1,0,1,5053,5975,5957,6953,5053,5975,5957,6953,0,0,35,32,20,6200,0,975,9,1
0,1,0,3,9,59,10,3,7,0,2,2,44177,1,0,1,5096,5992,6004,6971,5096,5992,6004,6971,0,0,35,32,20,6200,0,975,0,1
0,1,0,3,1,121,10,3,7,0,2,2,86597,1,7,1,8736,10437,13111,14895,8736,10437,13111,14895,0,0,2,32,20,8600,0,1503,0,1
0,1,3,2,1,66,6,64,1,0,2,2,84190,1,7,1,8110,9470,12608,14107,8110,9470,12608,14107,0,0,2,32,20,8100,0,1503,0,1
0,1,3,2,1,41,2,332,7,0,1,1,63703,1,5,1,9829,11418,14746,16148,9829,11418,14746,16148,0,0,3,32,20,10800,0,1215,0,1
0,1,6,7,7,16,10,3,1,0,1,1,49992,1,3,3,2596,3646,5369,6730,2583,3409,5366,6097,0,0,3,32,20,4800,0,1628,0,1
0,1,5,6,2,28,10,13,7,0,2,2,75184,1,8,2,3872,4879,7104,8350,3872,4879,7104,8350,0,0,3,32,20,7100,0,1103,0,1
1,1,2,5,2,4,41,109,3,0,2,2,84529,1,2,2,3175,4021,6353,7372,3413,4251,6910,7774,0,0,26,32,20,4500,0,1243,1,1
1,1,1,6,6,12,10,3,11,0,2,2,90848,2,0,0,4848,6160,8362,10102,4927,6258,8321,10064,0,0,26,32,20,7100,0,765,1,1
1,1,3,3,9,35,10,117,7,0,0,0,66025,1,9,1,8934,11087,13673,15283,8688,10767,12698,14883,0,0,26,32,20,7900,0,1215,1,1
1,1,2,5,6,34,10,29,3,0,2,2,92787,2,2,0,4536,5577,7806,8891,4536,5577,7806,8891,0,0,35,32,20,5400,0,620,5,1
1,1,3,3,9,27,10,3,3,0,2,2,84737,1,7,1,11200,12929,14821,16597,11200,12929,14821,16597,0,0,35,32,20,9800,0,1503,5,1
1,1,1,6,2,7,29,52,6,0,2,2,61910,1,0,2,3397,4496,6376,7864,3397,4496,6376,7864,0,0,35,32,20,5600,0,825,5,1
1,1,0,4,1,11,2,22,6,0,0,0,76745,1,4,1,8159,10286,11773,14522,7518,9577,12192,14299,0,0,3,32,20,8100,0,1623,5,1
1,1,0,4,7,51,11,81,7,0,1,1,78054,1,2,3,4945,6153,8201,9713,5166,6219,8430,9651,0,0,35,32,20,5600,0,803,5,1
1,1,2,5,1,2,2,3,6,0,2,2,88607,1,0,1,3251,4548,6497,7945,3434,4642,6587,8053,0,0,35,32,20,4900,0,1503,5,1
1,1,5,7,5,9,91,84,0,0,0,0,88524,1,1,3,6010,8407,9672,12065,5760,7093,9693,10942,0,0,35,32,20,7700,0,1543,5,1
1,1,4,9,10,325,45,119,1,0,1,1,77789,1,3,2,3237,4110,5691,7012,3508,4862,8232,11409,0,0,35,32,20,5800,0,869,5,1
1,1,0,4,14,46,12,3,0,0,2,2,45284,0,0,0,3796,4799,7083,8235,3722,4716,7244,8227,0,0,35,32,20,5300,0,482,5,1
1,1,2,5,2,7,6,7,6,0,0,0,84709,1,0,2,3213,4402,6405,8776,3354,4706,6331,7693,0,0,35,32,20,5600,0,983,5,1
1,1,4,9,2,28,10,13,0,1,0,0,81739,1,8,2,3532,4370,6526,7671,3287,4122,5522,7013,0,0,35,32,20,4800,0,1153,5,1
1,1,6,8,9,59,10,3,3,0,1,1,84701,1,0,1,2593,3451,5376,6369,2328,3231,5236,6212,0,0,35,32,20,5200,0,1803,6,1
1,1,2,5,4,78,5,6,2,1,1,1,72182,0,0,0,2618,4062,5849,7082,2790,3405,6138,6690,0,0,35,32,20,4600,0,803,6,1
1,1,2,5,2,31,6,27,2,0,1,1,97685,1,4,2,4690,5416,7851,8678,5000,5913,8777,9619,0,0,35,32,20,5400,0,1774,6,1
1,1,3,3,9,207,26,90,7,0,2,2,78811,1,9,1,14756,17323,18721,21356,14756,17323,18721,21356,0,0,31,32,20,9500,0,1857,6,1
1,1,0,4,14,46,12,3,0,0,1,1,45284,0,0,0,3557,4501,7099,7921,3760,4667,6935,8216,0,0,31,32,20,6500,0,482,6,1
1,1,0,4,7,51,28,166,3,0,0,0,97664,1,2,3,5689,6850,9226,10267,4870,5867,7869,9123,0,0,31,32,20,5700,0,909,6,1
1,1,1,6,1,11,2,138,0,0,0,0,84134,1,4,1,5764,6992,8991,10135,4853,5915,8617,9677,0,0,32,32,20,7000,0,1763,6,1
1,1,5,7,7,13,10,3,11,0,1,1,88604,1,2,3,2230,2840,5280,5848,2456,3707,5266,7011,0,0,35,32,20,3800,0,1543,6,1
1,1,4,9,2,7,29,192,6,0,0,0,86960,1,0,2,2432,3133,4987,6038,2527,3264,5280,6268,0,0,35,32,20,4200,0,1283,6,1
1,1,5,7,7,62,10,3,11,0,2,2,95276,1,0,3,2475,3489,5447,6734,2603,3597,5591,6973,0,0,35,32,20,4200,0,2939,6,1
0,2,5,6,2,745,35,455,3,0,0,0,72086,1,5,2,6333,8554,7340,9738,5500,6477,6440,7495,0,0,52,23,17,6870,0,2040,3,1
0,2,0,3,7,126,11,47,1,0,1,1,72530,1,3,3,6858,8107,7907,9256,6455,7525,10171,11838,0,0,52,23,17,6170,0,1974,6,1
0,2,2,4,7,154,11,55,4,0,0,0,79783,1,5,3,9145,10820,10377,12186,9145,10820,10377,12186,0,0,52,23,17,8425,0,1974,11,1
0,2,0,3,7,536,28,93,1,0,1,1,67460,1,3,3,7524,9014,8626,10235,6411,7670,10103,12064,0,0,52,23,17,7295,0,1703,11,1
0,2,5,6,7,175,10,148,8,0,0,0,82848,1,4,3,2749,3794,3469,4598,2690,3756,3405,4556,0,0,52,23,17,3380,0,5392,11,1
0,2,3,2,2,147,7,8,1,0,0,0,79827,1,3,2,9661,12433,10934,13928,8302,10400,9466,11732,0,0,56,23,17,7645,0,1506,10,1
0,2,6,7,2,251,30,236,11,0,2,2,69963,1,5,2,3787,4723,4590,5601,3508,4462,4289,5319,0,0,56,23,17,5095,0,1320,10,1
0,2,6,7,2,624,29,192,0,0,0,0,75318,1,0,2,2442,3503,3137,4283,2634,3517,3345,4298,0,0,56,23,17,4745,0,1220,7,1
0,2,4,8,9,165,10,3,6,0,1,1,83559,1,0,1,2482,3322,3181,4088,2444,3266,3140,4027,0,0,56,23,17,3895,0,1803,7,1
0,2,2,4,2,233,6,88,1,0,2,2,60734,1,0,2,3995,5395,4815,6327,3995,5395,4815,6327,0,0,56,23,17,6065,0,825,7,1
0,2,0,3,4,580,17,114,2,0,0,0,89825,0,0,0,6341,8054,7348,9198,5448,7083,6384,8150,0,0,56,23,17,6000,0,853,7,1
0,2,4,8,2,233,29,287,1,0,0,0,52946,1,0,2,2027,3014,2689,3755,1856,2687,2504,3402,0,0,8,23,17,3910,0,1054,8,1
0,2,3,2,9,163,10,3,3,0,0,0,65773,1,0,1,5779,6556,6741,7580,5779,6556,6741,7580,0,0,8,23,17,5950,0,1215,8,1
0,2,0,3,1,142,6,64,7,0,1,1,89844,1,7,1,7634,8838,8745,10045,6958,8374,8015,9544,0,0,19,23,17,8045,0,1503,8,1
0,2,0,3,7,16,11,47,4,0,0,0,67430,1,3,3,6471,7649,10401,11573,6455,7525,10171,11838,0,0,43,23,17,6435,0,1703,0,1
1,2,0,4,13,411,74,247,5,0,0,0,85707,1,4,3,7772,9385,12200,14009,8655,10467,12228,14429,0,0,43,23,17,6735,0,2282,3,1
1,2,1,6,1,3,2,3,6,0,2,2,75041,1,2,1,2859,3769,4798,6310,2566,3481,5879,6817,0,0,43,23,17,4830,0,686,3,1
1,2,3,3,7,83,11,83,7,0,2,2,100567,1,4,3,7164,8321,10815,12159,7063,9308,10973,13113,0,0,43,23,17,7035,0,2731,3,1
